timestamp,insertTime,speed,latitude,longitude,numberOfSatellites,type,digitalInput1,digitalInput2,digitalInput3,digitalInput4,digitalInput5,digitalOutput1,digitalOutput2,analogInput1,powerSupplyVoltage,internalBatteryVoltage,canSpeed,fuelConsp,coolantTemp,enginerpm,accelPedal,driverSeatBelt,parkBrake,breakPedal,fuelLevel,driverDoor,headLights,canAc,passDoor,blinker,power,unplugged,dtcStr,dtcCount,version,canOdometer,gpsOdometer,deviceOdometer,throttlePosition,throtPosB,throtPosC,calibStartStatus,calibStep,offRoadStep,greenDriveType,greenDriveValue
1528820013,1528820015,0,28.4811195,77.0853264,12,0,1,,,,,,,,12952,3819,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820676,1528820688,0,28.4811195,77.0853264,13,0,1,,,,,,,,13202,3819,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820678,1528820688,0,28.4815935,77.0856686,13,0,1,,,,,,,,13226,3819,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820682,1528820688,0,28.4815661,77.0857736,13,0,1,,,,,,,,13275,3819,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820695,1528820702,0,28.4815705,77.0860136,13,0,1,,,,,,,,13279,3819,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820698,1528820739,0,28.4816071,77.0860301,13,0,1,,,,,,,,13298,3819,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820708,1528820739,27,28.482003,77.0860815,12,0,1,,,,,,,,13325,3819,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820722,1528820739,30,28.4827188,77.0860603,12,0,1,,,,,,,,13342,3819,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,1,28
1528820737,1528820751,24,28.4836528,77.0860165,13,0,1,,,,,,,,13336,3819,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820748,1528820751,0,28.484258,77.0860356,13,0,1,,,,,,,,13319,3819,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820750,1528820767,13,28.484291,77.0860968,13,0,1,,,,,,,,13323,3819,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820757,1528820767,22,28.4842665,77.0863668,13,0,1,,,,,,,,13343,3819,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820767,1528820792,37,28.4839993,77.0874413,12,0,1,,,,,,,,13359,3819,0,,83,1353,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820778,1528820792,21,28.4837623,77.0884673,12,0,1,,,,,,,,13311,3819,0,,83,1353,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820786,1528820802,24,28.4836765,77.0887873,13,0,1,,,,,,,,13351,3819,0,,83,1353,,,,,,,,,,,1,,,0,,,,,,,,,,,1,31
1528820798,1528820802,37,28.483601,77.0899155,13,0,1,,,,,,,,13371,3819,0,,83,1353,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820808,1528820818,38,28.4834991,77.091029,13,0,1,,,,,,,,13368,3819,0,,83,1353,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820819,1528820884,16,28.4834806,77.0918805,13,0,1,,,,,,,,13319,3819,0,,83,1353,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820830,1528820884,39,28.4843815,77.0919631,12,0,1,,,,,,,,13352,3819,0,,83,1353,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820844,1528820884,22,28.485309,77.0920223,12,0,1,,,,,,,,13315,3819,0,,83,1353,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820859,1528820884,19,28.4862458,77.0920708,11,0,1,,,,,,,,13309,3819,0,,83,1353,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820862,1528820884,21,28.4863861,77.0920196,13,0,1,,,,,,,,13312,3819,0,,83,1353,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820874,1528820884,0,28.4867136,77.0915898,13,0,1,,,,,,,,13289,3819,0,,83,1353,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820898,1528820900,0,28.4867991,77.0916158,10,0,1,,,,,,,,13375,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820904,1528820907,0,28.4868026,77.0916268,10,0,1,,,,,,,,13369,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820934,1528820937,0,28.4867391,77.0916213,8,0,1,,,,,,,,13375,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820936,1528820945,0,28.4867505,77.0916198,8,0,1,,,,,,,,13375,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820948,1528820953,0,28.4866805,77.0915506,7,0,1,,,,,,,,13369,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820954,1528820960,0,28.4866986,77.0915851,7,0,1,,,,,,,,13362,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820957,1528820960,0,28.4867256,77.0915845,8,0,1,,,,,,,,13361,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528820974,1528820977,0,28.4867378,77.0916161,8,0,1,,,,,,,,13370,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821004,1528821008,0,28.4867968,77.0916641,10,0,1,,,,,,,,13366,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821007,1528821013,0,28.4868218,77.0916529,9,0,1,,,,,,,,13371,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821037,1528821039,0,28.4868175,77.0916216,9,0,1,,,,,,,,13367,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821067,1528821070,0,28.4868298,77.0916446,10,0,1,,,,,,,,13365,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821087,1528821090,0,28.4868986,77.091643,9,0,1,,,,,,,,13363,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821095,1528821098,0,28.4868548,77.0916193,9,0,1,,,,,,,,13365,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821098,1528821105,0,28.4868555,77.0916053,9,0,1,,,,,,,,13362,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821104,1528821113,0,28.4868418,77.0916058,9,0,1,,,,,,,,13359,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821134,1528821138,0,28.4868526,77.091626,8,0,1,,,,,,,,13369,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821137,1528821152,0,28.48684,77.0916178,7,0,1,,,,,,,,13363,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821164,1528821173,0,28.4867491,77.0916003,9,0,1,,,,,,,,13359,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821167,1528821183,0,28.486784,77.091615,9,0,1,,,,,,,,13360,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821195,1528821198,0,28.486803,77.0916205,7,0,1,,,,,,,,13363,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821197,1528821206,0,28.48681,77.0916221,7,0,1,,,,,,,,13361,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821205,1528821213,0,28.486782,77.0916441,8,0,1,,,,,,,,13360,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821207,1528821213,0,28.4867803,77.0916419,8,0,1,,,,,,,,13361,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821215,1528821218,0,28.4867781,77.0916391,8,0,1,,,,,,,,13356,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821217,1528821225,0,28.4867875,77.0916403,8,0,1,,,,,,,,13356,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821247,1528821250,0,28.486786,77.0916251,9,0,1,,,,,,,,13361,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821255,1528821258,0,28.4868051,77.0916235,9,0,1,,,,,,,,13358,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821285,1528821290,0,28.4868118,77.0916333,8,0,1,,,,,,,,13360,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821288,1528821290,0,28.486816,77.0916268,8,0,1,,,,,,,,13360,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821318,1528821321,0,28.4867915,77.091617,9,0,1,,,,,,,,13360,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821348,1528821352,0,28.486763,77.0916358,10,0,1,,,,,,,,13362,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821358,1528821361,0,28.4867926,77.091615,10,0,1,,,,,,,,13356,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821368,1528821380,0,28.4867615,77.0915976,11,0,1,,,,,,,,13354,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821385,1528821388,0,28.4867533,77.0916005,10,0,1,,,,,,,,13358,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821388,1528821394,0,28.4867786,77.0916046,10,0,1,,,,,,,,13355,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821418,1528821421,0,28.486771,77.0915635,11,0,1,,,,,,,,13357,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821448,1528821451,0,28.4867663,77.0916138,11,0,1,,,,,,,,13361,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821478,1528821481,0,28.4867633,77.0915868,10,0,1,,,,,,,,13365,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821508,1528821511,0,28.4867675,77.0915746,11,0,1,,,,,,,,13360,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821509,1528821511,0,28.4867708,77.0915891,11,0,1,,,,,,,,13359,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821510,1528821518,0,28.486737,77.0915821,10,0,1,,,,,,,,13360,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821516,1528821518,0,28.4867498,77.0916283,10,0,1,,,,,,,,13362,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821518,1528821526,0,28.4867611,77.0916506,9,0,1,,,,,,,,13362,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821529,1528821532,0,28.4866908,77.0915991,9,0,1,,,,,,,,13360,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821536,1528821539,0,28.4867233,77.0916086,9,0,1,,,,,,,,13354,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821538,1528821546,0,28.4867318,77.0916148,9,0,1,,,,,,,,13354,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821540,1528821546,0,28.4867013,77.091584,9,0,1,,,,,,,,13354,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821570,1528821573,0,28.4866968,77.0915465,9,0,1,,,,,,,,13359,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821579,1528821583,0,28.486728,77.0915808,9,0,1,,,,,,,,13356,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821580,1528821583,0,28.4867245,77.0915808,9,0,1,,,,,,,,13356,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821610,1528821613,0,28.4867233,77.0915746,8,0,1,,,,,,,,13358,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821620,1528821622,0,28.4867646,77.0915771,9,0,1,,,,,,,,13355,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821622,1528821629,0,28.4867518,77.091516,9,0,1,,,,,,,,13358,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821628,1528821629,0,28.4867606,77.0915243,9,0,1,,,,,,,,13360,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821630,1528821637,0,28.4867838,77.0915315,9,0,1,,,,,,,,13356,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821657,1528821659,0,28.4867428,77.0915541,10,0,1,,,,,,,,13357,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821670,1528821673,0,28.4867355,77.0915468,10,0,1,,,,,,,,13356,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821688,1528821690,0,28.4867051,77.0915548,10,0,1,,,,,,,,13356,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821700,1528821703,0,28.4866898,77.0915168,10,0,1,,,,,,,,13360,3819,0,,83,835,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821730,1528821732,0,28.4865895,77.0914396,9,0,1,,,,,,,,13360,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821760,1528821762,0,28.486516,77.0913946,10,0,1,,,,,,,,13357,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821778,1528821781,0,28.4865706,77.0913758,9,0,1,,,,,,,,13356,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821808,1528821810,0,28.4865616,77.0913586,10,0,1,,,,,,,,13362,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821838,1528821840,0,28.4865555,77.0913936,11,0,1,,,,,,,,13360,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821868,1528821870,0,28.4864881,77.0913046,9,0,1,,,,,,,,13356,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821898,1528821900,0,28.4864635,77.091286,9,0,1,,,,,,,,13355,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821902,1528821907,0,28.4864593,77.0912759,9,0,1,,,,,,,,13353,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821932,1528821934,0,28.4864745,77.0913136,8,0,1,,,,,,,,13356,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821962,1528821964,0,28.4866035,77.0915103,8,0,1,,,,,,,,13363,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821968,1528821973,0,28.4866321,77.0915073,9,0,1,,,,,,,,13356,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528821978,1528821981,0,28.4866718,77.0915251,10,0,1,,,,,,,,13354,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822008,1528822010,0,28.4867383,77.0915376,10,0,1,,,,,,,,13357,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822038,1528822041,0,28.4867383,77.0915376,11,0,1,,,,,,,,13358,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822068,1528822070,0,28.4867655,77.091517,8,0,1,,,,,,,,13362,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822072,1528822076,12,28.4867415,77.091488,9,0,1,,,,,,,,13356,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822078,1528822081,0,28.4866471,77.0914171,9,0,1,,,,,,,,13353,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822108,1528822110,0,28.4866031,77.0914623,10,0,1,,,,,,,,13358,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822138,1528822140,0,28.4864441,77.09134,10,0,1,,,,,,,,13362,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822142,1528822146,0,28.486447,77.091323,11,0,1,,,,,,,,13357,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822172,1528822174,0,28.4864126,77.0913015,10,0,1,,,,,,,,13356,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822181,1528822185,0,28.486422,77.0913436,8,0,1,,,,,,,,13354,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822202,1528822204,0,28.4864695,77.0913806,9,0,1,,,,,,,,13356,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822232,1528822234,0,28.4866055,77.0914681,10,0,1,,,,,,,,13363,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822239,1528822241,0,28.486611,77.0915061,10,0,1,,,,,,,,13354,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822252,1528822254,0,28.4866806,77.0915363,10,0,1,,,,,,,,13352,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822260,1528822264,0,28.4866906,77.0915381,11,0,1,,,,,,,,13351,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822273,1528822278,0,28.4866886,77.0915246,10,0,1,,,,,,,,13354,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822300,1528822303,0,28.4862588,77.0914188,11,0,1,,,,,,,,13354,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822313,1528822315,0,28.486373,77.0914243,12,0,1,,,,,,,,13351,3819,0,,83,829,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822338,1528822341,0,28.4865146,77.091437,9,0,1,,,,,,,,13359,3819,0,,83,817,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822368,1528822371,0,28.4867568,77.0916193,11,0,1,,,,,,,,13354,3819,0,,83,817,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822398,1528822401,0,28.4867575,77.0915948,11,0,1,,,,,,,,13355,3819,0,,83,817,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822428,1528822431,0,28.4867575,77.0915948,10,0,1,,,,,,,,13358,3819,0,,83,817,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822458,1528822461,0,28.4867575,77.0915948,10,0,1,,,,,,,,13353,3819,0,,83,817,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822488,1528822490,0,28.4866505,77.09153,10,0,1,,,,,,,,13359,3819,0,,83,817,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822518,1528822520,0,28.486544,77.0914806,11,0,1,,,,,,,,13355,3819,0,,83,817,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822548,1528822551,0,28.486544,77.0914806,11,0,1,,,,,,,,13352,3819,0,,83,817,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822578,1528822582,0,28.486544,77.0914806,10,0,1,,,,,,,,13351,3819,0,,83,817,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822608,1528822611,0,28.486544,77.0914806,11,0,1,,,,,,,,13357,3819,0,,83,817,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822638,1528822641,0,28.486544,77.0914806,12,0,1,,,,,,,,13353,3819,0,,83,817,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822668,1528822671,0,28.486544,77.0914806,11,0,1,,,,,,,,13357,3819,0,,83,817,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822698,1528822700,0,28.486544,77.0914806,11,0,1,,,,,,,,13351,3819,0,,83,817,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822728,1528822732,0,28.486556,77.0914728,12,0,1,,,,,,,,13351,3819,0,,83,817,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822758,1528822762,0,28.4866181,77.0915531,10,0,1,,,,,,,,13352,3819,0,,83,817,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822788,1528822790,0,28.4867491,77.0916081,9,0,1,,,,,,,,13356,3819,0,,83,817,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822818,1528822821,0,28.4867285,77.0916046,7,0,1,,,,,,,,13354,3819,0,,83,817,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822821,1528822829,35,28.4866073,77.0915381,7,0,1,,,,,,,,13351,3819,0,,83,817,,,,,,,,,,,1,,,0,,,,,,,,,,,3,30
1528822822,1528822829,12,28.4865523,77.0915138,7,0,1,,,,,,,,13350,3819,0,,83,817,,,,,,,,,,,1,,,0,,,,,,,,,,,2,65
1528822839,1528822841,0,28.4863491,77.09141,7,0,1,,,,,,,,13349,3819,0,,83,817,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822851,1528822853,0,28.4864813,77.0914651,8,0,1,,,,,,,,13353,3819,0,,83,817,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822881,1528822884,0,28.4863796,77.0914268,9,0,1,,,,,,,,13352,3819,0,,83,817,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822911,1528822914,0,28.4863796,77.0914268,10,0,1,,,,,,,,13352,3819,0,,83,817,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822941,1528822944,0,28.4864598,77.0914286,10,0,1,,,,,,,,13353,3819,0,,83,817,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822955,1528822958,0,28.4866351,77.0915226,10,0,1,,,,,,,,13350,3819,0,,83,817,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822969,1528822972,0,28.4868611,77.0915753,10,0,1,,,,,,,,13350,3819,0,,83,809,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528822974,1528822979,0,28.4867851,77.091492,10,0,1,,,,,,,,13354,3819,0,,83,809,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823004,1528823007,0,28.4867541,77.0915085,11,0,1,,,,,,,,13353,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823034,1528823037,0,28.4867541,77.0915085,12,0,1,,,,,,,,13360,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823064,1528823067,0,28.4867773,77.091575,11,0,1,,,,,,,,13353,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823083,1528823086,0,28.4868045,77.091623,12,0,1,,,,,,,,13358,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823090,1528823093,0,28.4869308,77.0916763,12,0,1,,,,,,,,13351,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823120,1528823123,0,28.4864596,77.091531,12,0,1,,,,,,,,13357,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823150,1528823153,0,28.4864596,77.091531,13,0,1,,,,,,,,13354,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823180,1528823184,0,28.4864596,77.091531,9,0,1,,,,,,,,13360,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823185,1528823191,0,28.4868158,77.0916783,10,0,1,,,,,,,,13353,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823215,1528823220,0,28.4868541,77.0917085,11,0,1,,,,,,,,13358,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823245,1528823248,0,28.4868573,77.0917151,12,0,1,,,,,,,,13354,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823275,1528823278,0,28.4868573,77.0917151,10,0,1,,,,,,,,13353,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823305,1528823307,0,28.4868573,77.0917151,11,0,1,,,,,,,,13352,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823335,1528823338,0,28.4868573,77.0917151,12,0,1,,,,,,,,13359,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823365,1528823368,0,28.4868573,77.0917151,11,0,1,,,,,,,,13354,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823395,1528823397,0,28.4868573,77.0917151,12,0,1,,,,,,,,13358,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823425,1528823428,0,28.4868573,77.0917151,13,0,1,,,,,,,,13355,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823455,1528823457,0,28.4868573,77.0917151,14,0,1,,,,,,,,13353,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823485,1528823488,0,28.4868416,77.0917176,13,0,1,,,,,,,,13352,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823515,1528823518,0,28.4868978,77.0917368,12,0,1,,,,,,,,13360,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823545,1528823547,0,28.4868978,77.0917368,12,0,1,,,,,,,,13352,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823575,1528823578,0,28.4868978,77.0917368,11,0,1,,,,,,,,13358,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823600,1528823602,0,28.4868981,77.0917455,12,0,1,,,,,,,,13352,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823603,1528823609,0,28.4868503,77.0917328,12,0,1,,,,,,,,13352,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823620,1528823621,0,28.4870788,77.0918876,13,0,1,,,,,,,,13349,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823650,1528823651,0,28.4869431,77.0918521,11,0,1,,,,,,,,13358,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823658,1528823660,0,28.4869393,77.0918586,11,0,1,,,,,,,,13352,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823660,1528823667,0,28.4869425,77.0918623,11,0,1,,,,,,,,13355,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823668,1528823674,0,28.4868996,77.0918436,11,0,1,,,,,,,,13349,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823698,1528823786,0,28.487008,77.0919323,11,0,1,,,,,,,,13354,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823728,1528823786,0,28.486997,77.0919255,12,0,1,,,,,,,,13349,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823758,1528823786,0,28.4869183,77.0918575,13,0,1,,,,,,,,13354,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823788,1528823793,0,28.486896,77.0918355,8,0,1,,,,,,,,13350,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823791,1528823793,0,28.4868623,77.0918128,9,0,1,,,,,,,,13355,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823799,1528823801,0,28.4868341,77.091804,10,0,1,,,,,,,,13350,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528823802,1528823809,0,28.4868381,77.0917638,11,0,1,,,,,,,,13350,3819,0,,83,828,,,,,,,,,,,1,,,0,,,,,,,,,,,,
